product_id,keyword,method,domain,url,human_relevant,notes
ELK004,Samsung Galaxy S25 FE 256 GB fiyat,,hepsiburada.com,https://www.hepsiburada.com/samsung-galaxy-s25-fe-256-gb-8-gb-ram-samsung-turkiye-garantili-lacivert-pm-HBC00009S6B28,true,[reviewer: atahan]
ELK004,Samsung Galaxy S25 FE 256 GB fiyat,,hepsiburada.com,https://www.hepsiburada.com/samsung-galaxy-s25-fe-android-telefonlar-xc-60005201-b8848-t6774,true,[reviewer: atahan]
ELK004,Samsung Galaxy S25 FE 256 GB fiyat,,instagram.com,https://www.instagram.com/reel/DORcXR3iKYy?hl=en,false,[reviewer: atahan]
ELK004,Samsung Galaxy S25 FE 256 GB fiyat,,mediamarkt.com.tr,https://www.mediamarkt.com.tr/tr/product/_samsung-galaxy-s25fe-8256gb-gece-siyahi-1249061.html,true,[reviewer: atahan]
ELK004,Samsung Galaxy S25 FE 256 GB fiyat,,n11.com,https://www.n11.com/urun/samsung-galaxy-s25-fe-8-gb-256-gb-samsung-turkiye-garantili-100314990,true,[reviewer: atahan]
ELK004,Samsung Galaxy S25 FE 256 GB fiyat,,sahibinden.com,https://www.sahibinden.com/cep-telefonu-aksesuar-cep-telefonu-samsung-galaxy-s25-fe,true,second hand [reviewer: atahan]
ELK004,Samsung Galaxy S25 FE 256 GB fiyat,,trendyol.com,https://www.trendyol.com/samsung-galaxy-s25-fe-cep-telefonu-x-c103498-a292-v10637598,true,[reviewer: atahan]
ELK004,Samsung Galaxy S25 FE 256 GB fiyat,,trendyol.com,https://www.trendyol.com/samsung-galaxy-s25-fe-samsung-cep-telefonu-x-b794-c103498-a292-v10637598,true,[reviewer: atahan]
ELK004,Samsung Galaxy S25 FE 256 GB fiyat,,trendyol.com,https://www.trendyol.com/samsung/galaxy-s25-fe-8gb-256gb-siyah-p-984233972,true,[reviewer: atahan]
ELK004,Samsung Galaxy S25 FE 256 GB fiyat,,vatanbilgisayar.com,https://www.vatanbilgisayar.com/samsung-galaxy-s25-fe-akilli-telefon.html,true,[reviewer: atahan]
ELK004,Samsung Galaxy S25 FE 256 GB fiyat,,youtube.com,https://www.youtube.com/watch?v=ElQ811OZVt4,false,[reviewer: atahan]
EVY001,Tefal Ingenio Ceramic Renew 11 Parça Büyük Tencere Seti fiyat,,akakce.com,"https://www.akakce.com/tencere/en-ucuz-tefal-ingenio-ceramic-renew-buyuk-set-11-parca-fiyati,271052679.html",true,[reviewer: atahan]
EVY001,Tefal Ingenio Ceramic Renew 11 Parça Büyük Tencere Seti fiyat,,cimri.com,"https://www.cimri.com/tencere-tava-setleri/en-ucuz-tefal-ingenio-ceramic-renew-11-parca-induksiyonlu-gri-tencere-tava-seti-fiyatlari,2541716651",true,[reviewer: atahan]
EVY001,Tefal Ingenio Ceramic Renew 11 Parça Büyük Tencere Seti fiyat,,hepsiburada.com,https://www.hepsiburada.com/tefal-ingenio-ceramic-renew-seramik-kaplama-tava-tencere-seti-11-parca-pm-HBC00004K3RGK,true,[reviewer: atahan]
EVY001,Tefal Ingenio Ceramic Renew 11 Parça Büyük Tencere Seti fiyat,,sikayetvar.com,https://www.sikayetvar.com/tefal/ceramic-renew,false,[reviewer: atahan]
EVY001,Tefal Ingenio Ceramic Renew 11 Parça Büyük Tencere Seti fiyat,,tefal.com.tr,https://www.tefal.com.tr/ingenio-ceramic-renew-11-parca-induksiyonlu-tencere-tava-seti-2100129672,true,[reviewer: atahan]
EVY001,Tefal Ingenio Ceramic Renew 11 Parça Büyük Tencere Seti fiyat,,tefal.com.tr,https://www.tefal.com.tr/tava-ve-tencereler/ingenio/,false,[reviewer: atahan]
EVY001,Tefal Ingenio Ceramic Renew 11 Parça Büyük Tencere Seti fiyat,,trendyol.com,https://www.trendyol.com/tefal/ingenio-ceramic-renew-seramik-kaplama-tava-tencere-seti-11-parca-p-738794466,true,[reviewer: atahan]
EVY006,Nehir Silver 6 Parça Çelik Mini Tencere Seti fiyat,,akakce.com,"https://www.akakce.com/tencere/en-ucuz-nehir-silver-6-parca-celik-mini-seti-fiyati,864382119.html",true,[reviewer: atahan]
EVY006,Nehir Silver 6 Parça Çelik Mini Tencere Seti fiyat,,cimri.com,"https://www.cimri.com/tencere-tava-setleri/en-ucuz-nehir-silver-klasik-6-parca-celik-derin-tencere-seti-fiyatlari,2343757391",false,[reviewer: atahan]
EVY006,Nehir Silver 6 Parça Çelik Mini Tencere Seti fiyat,,hepsiburada.com,https://www.hepsiburada.com/nehir-silver-6-parca-paslanmaz-celik-mini-tencere-seti-12-14-16-cm-pm-HBC00007FNPXB,true,[reviewer: atahan]
EVY006,Nehir Silver 6 Parça Çelik Mini Tencere Seti fiyat,,hepsiburada.com,https://www.hepsiburada.com/nehir-silver-klasik-6-parca-celik-derin-tencere-seti-pm-HBC00002YVQHI,false,[reviewer: atahan]
EVY006,Nehir Silver 6 Parça Çelik Mini Tencere Seti fiyat,,hepsiburada.com,https://www.hepsiburada.com/nehir-tencere-setleri-tencereler-xc-22535-b18742,true,[reviewer: atahan]
EVY006,Nehir Silver 6 Parça Çelik Mini Tencere Seti fiyat,,nehir.com.tr,https://nehir.com.tr/collections/tencere-sahan,false,[reviewer: atahan]
EVY006,Nehir Silver 6 Parça Çelik Mini Tencere Seti fiyat,,nehir.com.tr,https://nehir.com.tr/products/silver-6-parca-paslanmaz-celik-mini-tencere-seti-12-14-16-cm,true,[reviewer: atahan]
EVY006,Nehir Silver 6 Parça Çelik Mini Tencere Seti fiyat,,trendyol.com,https://www.trendyol.com/nehir-tencere-x-b101813-c1191,false,[reviewer: atahan]
EVY006,Nehir Silver 6 Parça Çelik Mini Tencere Seti fiyat,,trendyol.com,https://www.trendyol.com/nehir/nehir-silver-celik-6-parca-mini-tencere-seti-p-874810196,true,[reviewer: atahan]
KMH001,Anatolian Dünya Haritası Puzzle 2000 Parça 3935 fiyat,,akakce.com,"https://www.akakce.com/puzzle/en-ucuz-anatolian-dunya-haritasi-2000-parca-3935-fiyati,2018361944.html",true,[reviewer: atahan]
KMH001,Anatolian Dünya Haritası Puzzle 2000 Parça 3935 fiyat,,amazon.com.tr,https://www.amazon.com.tr/D%C3%BCnya-Haritas%C4%B1-Puzzle-2000-3935/dp/B01N6F0UKM,true,[reviewer: atahan]
KMH001,Anatolian Dünya Haritası Puzzle 2000 Parça 3935 fiyat,,anatolianpuzzle.com.tr,https://anatolianpuzzle.com.tr/dunya-haritasi-2000-parca-puzzle-3935,true,[reviewer: atahan]
KMH001,Anatolian Dünya Haritası Puzzle 2000 Parça 3935 fiyat,,trendyol.com,https://www.trendyol.com/anatolian-puzzle/2000-parca-dunya-haritasi-3935-p-110333,true,[reviewer: atahan]
KMH001,Anatolian Dünya Haritası Puzzle 2000 Parça 3935 fiyat,,trendyol.com,https://www.trendyol.com/anatolian-puzzle/2000-parca-yapboz-puzzle-dunya-haritasi-3935-p-110333,true,[reviewer: atahan]
KMH002,CA Games Mona Lisa Puzzle 1000 Parça 7022 fiyat,,hepsiburada.com,https://www.hepsiburada.com/ca-games-mona-lisa-1000-parca-puzzle-pm-HBC00000NOR7P,true,[reviewer: atahan]
KMH002,CA Games Mona Lisa Puzzle 1000 Parça 7022 fiyat,,smallman.com.tr,https://www.smallman.com.tr/ca-games-puzzle-1000-parca-mona-lisa-ca7022,true,[reviewer: atahan]
KMH002,CA Games Mona Lisa Puzzle 1000 Parça 7022 fiyat,,teknosa.com,https://www.teknosa.com/ca-games-mona-lisa-1000-parca-puzzle-ca7022-p-789830121,true,[reviewer: atahan]
KMH002,CA Games Mona Lisa Puzzle 1000 Parça 7022 fiyat,,trendyol.com,https://www.trendyol.com/ca-games/ca-puzzle-1000-parca-mona-lisa-ca-7022-p-1115692159,true,[reviewer: atahan]
KMH002,CA Games Mona Lisa Puzzle 1000 Parça 7022 fiyat,,trendyol.com,https://www.trendyol.com/ca-games/ca-puzzle-1000-parca-mona-lisa-ca-7022-p-770082626,true,[reviewer: atahan]
OBY001,Shell Helix Ultra Professional AG 5W-30 5 lt Motor Yağı fiyat,,akakce.com,"https://www.akakce.com/motor-yagi/en-ucuz-shell-helix-ultra-professional-ag-5w-30-5-lt-fiyati,487109151.html",true,[reviewer: atahan]
OBY001,Shell Helix Ultra Professional AG 5W-30 5 lt Motor Yağı fiyat,,cimri.com,"https://www.cimri.com/motor-yagi/en-ucuz-shell-helix-ultra-professional-ag-5w-30-5-lt-motor-yagi-fiyatlari,2197664513",true,[reviewer: atahan]
OBY001,Shell Helix Ultra Professional AG 5W-30 5 lt Motor Yağı fiyat,,cimri.com,https://www.cimri.com/shell-5w30-motor-yagi-fiyati,false,different products are compared [reviewer: atahan]
OBY001,Shell Helix Ultra Professional AG 5W-30 5 lt Motor Yağı fiyat,,trendyol.com,https://www.trendyol.com/shell-5w-30-5-lt-motor-yagi-y-s113483,true,[reviewer: atahan]
OBY001,Shell Helix Ultra Professional AG 5W-30 5 lt Motor Yağı fiyat,,trendyol.com,https://www.trendyol.com/shell-helix-ultra-5w-30-motor-yagi-y-s276311,true,[reviewer: atahan]
OBY002,Castrol Magnatec 10W-40 A3/B4 4 lt Motor Yağı fiyat,,akakce.com,"https://www.akakce.com/motor-yagi/en-ucuz-castrol-magnatec-10w-40-a3-b4-4-lt-fiyati,93995.html",true,[reviewer: atahan]
OBY002,Castrol Magnatec 10W-40 A3/B4 4 lt Motor Yağı fiyat,,hepsiburada.com,https://www.hepsiburada.com/castrol-magnatec-10w-40-a3-b4-4-litre-motor-yagi-uretim-yili-2024-pm-HBC000071ECD8,true,[reviewer: atahan]
OBY002,Castrol Magnatec 10W-40 A3/B4 4 lt Motor Yağı fiyat,,hepsiburada.com,https://www.hepsiburada.com/castrol-magnatec-10w40-4-lt-motor-yagi-pm-otm652002,true,[reviewer: atahan]
OBY002,Castrol Magnatec 10W-40 A3/B4 4 lt Motor Yağı fiyat,,trendyol.com,https://www.trendyol.com/castrol-10w-40-4-lt-motor-yagi-y-s93607,false,different products are compared [reviewer: atahan]
OBY002,Castrol Magnatec 10W-40 A3/B4 4 lt Motor Yağı fiyat,,trendyol.com,https://www.trendyol.com/castrol-magnatec-10w-40-motor-yagi-y-s292957,false,different products are compared [reviewer: atahan]
PET001,Pro Plan Somonlu 10 kg Kısırlaştırılmış Yetişkin Kedi Maması fiyat,,akakce.com,"https://www.akakce.com/kedi-mamasi/en-ucuz-pro-plan-adult-salmon-rice-10-kg-somonlu-ve-pirincli-yetiskin-kuru-fiyati,4802435.html",false,[reviewer: atahan]
PET001,Pro Plan Somonlu 10 kg Kısırlaştırılmış Yetişkin Kedi Maması fiyat,,akakce.com,https://www.akakce.com/kedi-mamasi/pro-plan.html,false,[reviewer: atahan]
PET001,Pro Plan Somonlu 10 kg Kısırlaştırılmış Yetişkin Kedi Maması fiyat,,cimri.com,"https://www.cimri.com/kuru-kedi-mamasi/en-ucuz-pro-plan-sterilised-somonlu-10-kg-kisirlastirilmis-kedi-mamasi-fiyatlari,774958",true,[reviewer: atahan]
PET001,Pro Plan Somonlu 10 kg Kısırlaştırılmış Yetişkin Kedi Maması fiyat,,cimri.com,https://www.cimri.com/pro-plan-kisirlastirilmis-kedi-mamasi-10-kg,false,different products are compared [reviewer: atahan]
PET001,Pro Plan Somonlu 10 kg Kısırlaştırılmış Yetişkin Kedi Maması fiyat,,trendyol.com,https://www.trendyol.com/pro-plan/sterilised-kisirlastirilmis-somonlu-kedi-mamasi-10-kg-p-749840,true,[reviewer: atahan]
PET002,Enjoy Tavuklu 15 kg Yetişkin Kedi Maması fiyat,,akakce.com,"https://www.akakce.com/kedi-mamasi/en-ucuz-enjoy-tavuklu-15-kg-1-kg-yetiskin-kuru-fiyati,791254487.html",false,[reviewer: atahan]
PET002,Enjoy Tavuklu 15 kg Yetişkin Kedi Maması fiyat,,akakce.com,"https://www.akakce.com/kedi-mamasi/en-ucuz-enjoy-tavuklu-15-kg-yetiskin-kuru-fiyati,5907259.html",true,[reviewer: atahan]
PET002,Enjoy Tavuklu 15 kg Yetişkin Kedi Maması fiyat,,cimri.com,"https://www.cimri.com/kuru-kedi-mamasi/en-ucuz-enjoy-tavuklu-1-5-kg-yetiskin-kedi-mamasi-fiyatlari,2255176254",true,[reviewer: atahan]
PET002,Enjoy Tavuklu 15 kg Yetişkin Kedi Maması fiyat,,cimri.com,"https://www.cimri.com/kuru-kedi-mamasi/en-ucuz-enjoy-tavuklu-15-kg-yetiskin-kedi-mamasi-fiyatlari,11146838",true,[reviewer: atahan]
PET002,Enjoy Tavuklu 15 kg Yetişkin Kedi Maması fiyat,,trendyol.com,https://www.trendyol.com/enjoy-tavuklu-kedi-mamasi-y-s306839,true,[reviewer: atahan]
SBK001,Vichy Dercos Energy Plus 400 ml Saç Dökülmesine Karşı Şampuan fiyat,,akakce.com,https://www.akakce.com/sampuan/vichy.html,false,[reviewer: atahan]
SBK001,Vichy Dercos Energy Plus 400 ml Saç Dökülmesine Karşı Şampuan fiyat,,cimri.com,"https://www.cimri.com/sampuan-ve-sac-kremi/en-ucuz-vichy-dercos-energy-400-ml-sampuan-fiyatlari,2169765877",true,[reviewer: atahan]
SBK001,Vichy Dercos Energy Plus 400 ml Saç Dökülmesine Karşı Şampuan fiyat,,hepsiburada.com,https://www.hepsiburada.com/vichy-dercos-energy-dokulme-karsiti-sampuan-400-ml-k5122-pm-sgdrmkd41001,true,[reviewer: atahan]
SBK001,Vichy Dercos Energy Plus 400 ml Saç Dökülmesine Karşı Şampuan fiyat,,n11.com,https://www.n11.com/urun/vichy-dercos-energy-sac-dokulmesine-karsi-sampuan-400-ml-2566391,true,[reviewer: atahan]
SBK001,Vichy Dercos Energy Plus 400 ml Saç Dökülmesine Karşı Şampuan fiyat,,trendyol.com,https://www.trendyol.com/vichy/dercos-energy-dokulme-karsiti-sampuan-400-ml-p-756801510,true,[reviewer: atahan]
SBK003,Bioxcin Forte 3x300 ml Saç Dökülmesine Karşı Şampuan fiyat,,akakce.com,"https://www.akakce.com/sampuan/en-ucuz-bioxcin-forte-300-ml-3-al-2-ode-fiyati,1496322.html",true,[reviewer: atahan]
SBK003,Bioxcin Forte 3x300 ml Saç Dökülmesine Karşı Şampuan fiyat,,cimri.com,https://www.cimri.com/bioxcin-forte,false,different products are compared [reviewer: atahan]
SBK003,Bioxcin Forte 3x300 ml Saç Dökülmesine Karşı Şampuan fiyat,,cimri.com,"https://www.cimri.com/sampuan-ve-sac-kremi/en-ucuz-bioxcin-forte-300-ml-3-al-2-ode-bakim-sac-dokulmesine-karsi-sampuani-fiyatlari,2396277755",true,[reviewer: atahan]
SBK003,Bioxcin Forte 3x300 ml Saç Dökülmesine Karşı Şampuan fiyat,,trendyol.com,https://www.trendyol.com/bioxcin-forte-sampuan-y-s55037,false,[reviewer: atahan]
SBK003,Bioxcin Forte 3x300 ml Saç Dökülmesine Karşı Şampuan fiyat,,trendyol.com,https://www.trendyol.com/bioxcin-sac-dokulmesine-karsi-sampuan-y-s53677,false,[reviewer: atahan]
SMT001,Calvin Klein Must K60K610294 Kadın Çapraz Çanta fiyat,,akakce.com,https://www.akakce.com/capraz-canta/calvin-klein.html,false,[reviewer: atahan]
SMT001,Calvin Klein Must K60K610294 Kadın Çapraz Çanta fiyat,,akakce.com,"https://www.akakce.com/omuz-cantasi/en-ucuz-calvin-klein-must-k60k610294-kadin-capraz-canta-fiyati,152373938.html",true,[reviewer: atahan]
SMT001,Calvin Klein Must K60K610294 Kadın Çapraz Çanta fiyat,,amazon.com.tr,https://www.amazon.com.tr/%C3%87apraz-Ask%C4%B1l%C4%B1-Kad%C4%B1n-%C3%87antas%C4%B1-Calvin-Klein/s?rh=n%3A13546959031%2Cp_89%3ACalvin%2BKlein,false,[reviewer: atahan]
SMT001,Calvin Klein Must K60K610294 Kadın Çapraz Çanta fiyat,,cimri.com,"https://www.cimri.com/omuz-cantasi/en-ucuz-calvin-klein-k60k612807-siyah-kadin-capraz-canta-fiyatlari,2446015509",false,[reviewer: atahan]
SMT001,Calvin Klein Must K60K610294 Kadın Çapraz Çanta fiyat,,hepsiburada.com,https://www.hepsiburada.com/calvin-klein-kadin-ck-must-capraz-canta-pm-HBC000032VMFY,false,[reviewer: atahan]
SMT001,Calvin Klein Must K60K610294 Kadın Çapraz Çanta fiyat,,hepsiburada.com,https://www.hepsiburada.com/calvin-klein-kadin-ck-must-capraz-kamera-canta-pm-HBC000032VPMX,true,same model different color? [reviewer: atahan]
SMT001,Calvin Klein Must K60K610294 Kadın Çapraz Çanta fiyat,,n11.com,https://www.n11.com/urun/calvin-klein-k60k610294-0gj-kadin-canta-siyah-26490650,true,[reviewer: atahan]
SMT001,Calvin Klein Must K60K610294 Kadın Çapraz Çanta fiyat,,trendyol.com,https://www.trendyol.com/calvin-klein/kadin-ck-must-capraz-canta-p-290577610,false,[reviewer: atahan]
SMT001,Calvin Klein Must K60K610294 Kadın Çapraz Çanta fiyat,,trendyol.com,https://www.trendyol.com/calvin-klein/kadin-ck-must-capraz-kamera-canta-p-358513138,true,[reviewer: atahan]
SMT003,Haegs 20 lt Termos Soğutucu Sırt Çantası fiyat,,ereyon.com.tr,https://www.ereyon.com.tr/haegs-termal-sogutucu-sirt-cantasi-kamp-plaj-piknik-duman-gri,true,[reviewer: atahan]
SMT003,Haegs 20 lt Termos Soğutucu Sırt Çantası fiyat,,haegs.com,https://www.haegs.com/haegs-termal-sirt-cantasi-yalitimli-termos-sogutucu-canta-erkek-kadin-buzluk-canta-sogutucu-kamp-plaj-balikcilik-ogle-yemegi-piknik-beslenme-yemek-tasima-cantasi-duman-gri,true,[reviewer: atahan]
SMT003,Haegs 20 lt Termos Soğutucu Sırt Çantası fiyat,,haegs.com.tr,"https://www.haegs.com.tr/Haegs-Termal-Sirt-Cantasi-Yalitimli-Termos-Sogutucu-Canta-Erkek-Kadin-Buzluk-Canta-Sogutucu-Kamp-Plaj-Balikcilik-Ogle,urun",true,[reviewer: atahan]
SMT003,Haegs 20 lt Termos Soğutucu Sırt Çantası fiyat,,hepsiburada.com,https://www.hepsiburada.com/haegs-termal-sirt-cantasi-soguk-sicak-tutucu-yalitimli-canta-sogutucu-buzluk-canta-20l-duman-gri-pm-HBC00007B4V59,true,[reviewer: atahan]
SMT003,Haegs 20 lt Termos Soğutucu Sırt Çantası fiyat,,trendyol.com,https://www.trendyol.com/haegs/termal-sirt-cantasi-yalitimli-sogutucu-erkek-kadin-buzluk-sogutucu-kamp-p-p-1166676067,true,[reviewer: atahan]
SPM001,Eti Burçak Sütlü Çikolatalı Bisküvi 114 gr fiyat,,akakce.com,"https://www.akakce.com/biskuvi/en-ucuz-eti-burcak-sutlu-cikolatali-114-gr-fiyati,405079779.html",true,[reviewer: atahan]
SPM001,Eti Burçak Sütlü Çikolatalı Bisküvi 114 gr fiyat,,cimri.com,"https://www.cimri.com/biskuvi/en-ucuz-eti-114-gr-burcak-sutlu-cikolatali-biskuvi-fiyatlari,2584834083",true,[reviewer: atahan]
SPM001,Eti Burçak Sütlü Çikolatalı Bisküvi 114 gr fiyat,,migros.com.tr,https://www.migros.com.tr/eti-burcak-sutlu-cikolatali-biskuvi-114-g-p-6b1d9b,true,[reviewer: atahan]
SPM001,Eti Burçak Sütlü Çikolatalı Bisküvi 114 gr fiyat,,trendyol.com,https://www.trendyol.com/eti/burcak-sutlu-cikolatali-114-gr-p-32791379,true,[reviewer: atahan]
SPM001,Eti Burçak Sütlü Çikolatalı Bisküvi 114 gr fiyat,,trendyol.com,https://www.trendyol.com/eti/burcak-sutlu-cikolatali-biskuvi-114-g-x-12-adet-p-33737962,false,[reviewer: atahan]
SPM003,Lotus Biscoff Karamelize Bisküvi 250 gr fiyat,,akakce.com,"https://www.akakce.com/biskuvi/en-ucuz-lotus-biscoff-karamelize-250-gr-fiyati,495082365.html",true,[reviewer: atahan]
SPM003,Lotus Biscoff Karamelize Bisküvi 250 gr fiyat,,hepsiburada.com,https://www.hepsiburada.com/lotus-biscoff-karamelize-biskuvi-250-gr-pm-HB00000T4M7F,true,[reviewer: atahan]
SPM003,Lotus Biscoff Karamelize Bisküvi 250 gr fiyat,,migros.com.tr,https://www.migros.com.tr/lotus-biscoff-karamelli-biskuvi-250-g-p-6b18e8,true,[reviewer: atahan]
SPM003,Lotus Biscoff Karamelize Bisküvi 250 gr fiyat,,trendyol.com,https://www.trendyol.com/lotus-biskuvi-x-b108531-c103948,false,[reviewer: atahan]
SPM003,Lotus Biscoff Karamelize Bisküvi 250 gr fiyat,,trendyol.com,https://www.trendyol.com/lotus/biscoff-karamelize-biskuvi-250-g-6-adet-p-84850914,false,[reviewer: atahan]
SPO001,Efsane Kamp Medium 2 Odalı 10 Kişilik Aile Çadırı fiyat,,akakce.com,https://www.akakce.com/cadir/efsane-kamp.html,false,[reviewer: atahan]
SPO001,Efsane Kamp Medium 2 Odalı 10 Kişilik Aile Çadırı fiyat,,akakce.com,"https://www.akakce.com/cadir/en-ucuz-efsane-kamp-medium-10-kisilik-kamp-i-fiyati,464975497.html",true,[reviewer: atahan]
SPO001,Efsane Kamp Medium 2 Odalı 10 Kişilik Aile Çadırı fiyat,,efsanekamp.com,https://efsanekamp.com/collections/cadirlar,false,[reviewer: atahan]
